date,timestamp,price_usd,symbol,contract_address,source,fetched_at_utc
2025-03-01,2025-03-01 00:00:00+00:00,0.014329923695833437,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-02,2025-03-02 00:00:00+00:00,0.014960776964958776,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-03,2025-03-03 00:00:00+00:00,0.01638768028560114,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-04,2025-03-04 00:00:00+00:00,0.01399437643423456,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-05,2025-03-05 00:00:00+00:00,0.013798970071032337,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-06,2025-03-06 00:00:00+00:00,0.014392162376331811,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-07,2025-03-07 00:00:00+00:00,0.012146626358747236,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-08,2025-03-08 00:00:00+00:00,0.011456580711171062,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-09,2025-03-09 00:00:00+00:00,0.012280969457534527,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-10,2025-03-10 00:00:00+00:00,0.011608761254662947,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-11,2025-03-11 00:00:00+00:00,0.009857973278273358,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-12,2025-03-12 00:00:00+00:00,0.009390520681765428,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-13,2025-03-13 00:00:00+00:00,0.01064228808696353,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-14,2025-03-14 00:00:00+00:00,0.0098695558568817,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-15,2025-03-15 00:00:00+00:00,0.01192424772072121,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-16,2025-03-16 00:00:00+00:00,0.01121721737224239,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-17,2025-03-17 00:00:00+00:00,0.012480989622374044,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-18,2025-03-18 00:00:00+00:00,0.014755472176249755,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-19,2025-03-19 00:00:00+00:00,0.018533393701500707,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-20,2025-03-20 00:00:00+00:00,0.025723131322729544,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-21,2025-03-21 00:00:00+00:00,0.022956016934400053,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-22,2025-03-22 00:00:00+00:00,0.019521058005437658,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-23,2025-03-23 00:00:00+00:00,0.031093096848342935,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-24,2025-03-24 00:00:00+00:00,0.038300460032143796,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,dex_reserves_tibbir_virtual,2026-05-17T09:08:19.376893+00:00
2025-03-25,2025-03-25 00:00:00+00:00,0.0394971018,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-03-26,2025-03-26 00:00:00+00:00,0.0394971018,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-03-27,2025-03-27 00:00:00+00:00,0.0355862638,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-03-28,2025-03-28 00:00:00+00:00,0.0260296711,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-03-29,2025-03-29 00:00:00+00:00,0.0265295098,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-03-30,2025-03-30 00:00:00+00:00,0.0210155838,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-03-31,2025-03-31 00:00:00+00:00,0.0186384233,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-04-01,2025-04-01 00:00:00+00:00,0.0186333545,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-04-02,2025-04-02 00:00:00+00:00,0.0183623623,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-04-03,2025-04-03 00:00:00+00:00,0.0162206953,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
2025-04-04,2025-04-04 00:00:00+00:00,0.0152382742,TIBBIR,0xa4a2e2ca3fbfe21aed83471d28b6f65a233c6e00,alchemy_prices,2026-05-17T09:08:01.532616+00:00
